,x0,x1,target
15066,5.1108966,6.10347,8
15067,-6.438011,7.0684896,5
15068,15.407416,6.594129,7
15069,-6.1386886,5.864685,5
15070,0.88895285,-2.202756,6
15071,4.833356,5.1586356,8
15072,12.995057,9.161816,7
15073,15.981027,7.6221385,7
15074,1.5612156,-2.6204164,6
15075,-4.8622403,-3.0086899,0
15076,-5.879727,-2.5600917,0
15077,15.734177,6.613211,7
15078,0.7215682,-2.905362,6
15079,14.087341,-4.813461,1
15080,9.855616,2.9859288,2
15081,-5.89564,-1.4286045,0
15082,10.365565,2.786873,2
15083,2.8928306,5.9717793,8
15084,15.178754,6.571944,7
15085,2.0572698,-2.8122413,6
15086,8.552352,1.4174519,2
15087,4.0555573,5.3154325,8
15088,3.5010443,4.7313075,8
15089,8.96867,16.81024,4
15090,-6.149084,-2.0300949,0
15091,5.4615245,5.4845586,8
15092,-0.07280544,-2.68026,6
15093,8.040101,1.3535978,2
15094,-2.0783267,10.900472,3
15095,9.614578,18.570534,4
15096,-0.63904154,12.300947,3
15097,-1.0776008,10.76994,3
15098,-6.054517,7.179191,5
15099,-1.7043551,10.378593,3
15100,-1.7176183,11.846125,3
15101,1.214286,-2.499621,6
15102,-5.059264,-3.4195266,0
15103,4.104397,4.985251,8
15104,3.3939397,-3.7370234,6
15105,-5.998721,6.1657944,5
15106,-6.9452662,-3.2180598,0
15107,-6.946607,6.0802727,5
15108,10.049763,2.7388487,2
15109,-6.541245,-2.5795643,0
15110,15.098075,8.752663,7
15111,14.370449,9.081287,7
15112,5.44363,11.7519865,9
15113,2.0394175,-1.704152,6
15114,15.109961,7.4951077,7
15115,11.233499,16.830914,4
15116,-1.4078664,12.399964,3
15117,8.140189,-0.0158227,2
15118,8.466288,0.7899677,2
15119,8.103529,-0.16549674,2
15120,12.656883,8.167244,7
15121,3.2077515,5.593364,8
15122,-2.4877498,11.421096,3
15123,-1.041346,12.230643,3
15124,9.904244,2.6164806,2
15125,15.153319,6.673465,7
15126,14.17257,-2.463585,1
15127,6.5733643,13.317706,9
15128,0.8799089,-2.4135253,6
15129,10.735216,16.634533,4
15130,0.13153352,-2.378767,6
15131,5.9599643,12.510368,9
15132,15.625793,7.8272076,7
15133,5.520143,5.677474,8
15134,0.68818164,-1.2411516,6
15135,-7.0118856,-2.1233904,0
15136,-5.439783,-1.5793213,0
15137,1.2146413,-2.1712577,6
15138,4.8880925,12.839738,9
15139,8.948223,17.013445,4
15140,7.6143827,0.13970633,2
15141,0.4778994,-1.7926753,6
15142,-0.5971179,11.021985,3
15143,16.095125,7.071819,7
15144,10.352279,1.3518059,2
15145,4.7038593,5.5497355,8
15146,10.627367,16.611712,4
15147,5.0608845,5.9072323,8
15148,-0.7150312,11.843551,3
15149,4.1844916,6.4630737,8
15150,7.8212433,0.3138581,2
15151,2.5591698,-2.67374,6
15152,12.4214,8.536837,7
15153,-0.06953965,11.817614,3
15154,0.42213777,-1.4015939,6
15155,11.225738,15.978758,4
15156,9.3150015,17.835564,4
15157,10.559123,2.7668715,2
15158,2.1642187,-1.8614402,6
15159,12.5505705,-5.606963,1
15160,-6.74524,6.2625184,5
15161,-6.200533,5.0475845,5
15162,-5.1434402,-2.3001232,0
15163,-2.5536296,10.975497,3
15164,-7.0214105,-2.489937,0
15165,2.5254433,-2.969345,6
15166,15.397908,8.146654,7
15167,3.9169936,5.558616,8
15168,14.617939,8.711112,7
15169,-0.96153134,12.49067,3
15170,15.027939,8.1086445,7
15171,-4.9846344,-2.277825,0
15172,12.840861,-3.9564154,1
15173,12.489599,8.717153,7
15174,-6.8622665,-2.304801,0
15175,5.1935277,13.339241,9
15176,10.719611,17.51764,4
15177,-5.8806434,-1.7446711,0
15178,-7.0155907,6.2547374,5
15179,15.595985,6.8653655,7
15180,6.208573,12.401576,9
15181,8.756355,1.5672139,2
15182,-5.499159,6.1419024,5
15183,-5.8795767,6.1808753,5
15184,0.9731481,-2.4886444,6
15185,1.9740726,-2.4115546,6
15186,3.8989506,5.5881495,8
15187,5.1700845,13.342654,9
15188,6.3005147,13.476644,9
15189,7.4370327,13.055414,4
15190,12.98663,9.206876,4
15191,-0.6008931,11.22052,3
15192,-5.2500033,-3.0114813,0
15193,12.565692,-5.676319,1
15194,0.4236796,-3.0675845,6
15195,-6.807457,5.8250337,5
15196,-5.2235928,5.2595,5
15197,14.494241,8.643389,7
15198,-7.0883126,5.609746,5
15199,-5.396876,-2.6841712,0
15200,4.9586053,5.1912236,8
15201,9.093497,0.8887405,2
15202,-1.2108852,10.426504,3
15203,8.336993,0.08462775,2
15204,10.230058,18.397488,4
15205,-7.381065,6.2578855,5
15206,4.410424,5.3404436,8
15207,4.8727226,4.9412274,8
15208,9.077378,16.584688,4
15209,-2.3833086,11.753669,3
15210,11.804086,-5.7940693,1
15211,13.175484,-4.0910115,1
15212,6.4937944,12.008282,9
15213,9.486953,2.5561285,2
15214,8.922273,1.9243356,2
15215,6.750482,13.18922,9
15216,-5.573041,-3.0605114,0
15217,8.750767,0.76240605,2
15218,-0.4514469,10.991858,3
15219,3.0423923,-3.8745785,6
15220,9.696355,1.2080309,2
15221,-7.0628724,5.876713,5
15222,7.697517,0.81727177,2
15223,-6.621662,5.8058176,5
15224,1.2306775,-1.5096684,6
15225,-1.6919656,10.361484,3
15226,-0.65948004,11.354935,3
15227,13.32389,-5.5547714,1
15228,3.8355043,4.3879457,8
15229,14.97988,7.7968836,7
15230,12.325743,-3.6574204,1
15231,-0.4309224,10.620375,3
15232,8.553137,0.3810058,2
15233,9.26702,16.844442,4
15234,-7.3006673,6.432187,5
15235,-1.5760695,10.053439,3
15236,1.0184543,-1.3637474,6
15237,9.527046,2.7295663,2
15238,10.879673,-4.595163,1
15239,1.0067086,-2.1803472,6
15240,12.460266,-5.0822735,1
15241,-7.5156336,5.900832,5
15242,-5.371935,6.2855754,5
15243,4.306488,5.7655067,8
15244,4.9590178,12.045866,9
15245,16.067549,7.235877,7
15246,15.072872,8.670996,7
15247,-5.1572905,-3.489269,0
15248,10.242636,16.38111,4
15249,-6.2385964,5.3176184,5
15250,13.076743,-5.128152,1
15251,2.4294915,-3.9540138,6
15252,10.785629,-3.9636533,1
15253,0.11506644,-2.008454,6
15254,6.325721,12.7375555,9
15255,9.24029,2.5117652,2
15256,10.303999,1.9053183,2
15257,6.724743,11.56753,9
15258,6.0253143,12.645031,9
15259,11.306393,-4.078765,1
15260,-5.3637333,-3.656001,0
15261,9.322096,16.97755,4
15262,9.653144,17.999916,4
15263,-5.2471666,5.467546,5
15264,-1.8621116,11.426908,3
15265,8.703505,0.60220903,2
15266,11.034487,16.830826,4
15267,-2.280464,10.137705,3
15268,13.491564,-4.30558,1
15269,13.431683,-4.624432,1
15270,13.308187,-3.782665,1
15271,12.796387,-4.1642585,1
15272,-2.278535,10.450938,3
15273,10.009871,16.233957,4
15274,-5.556563,5.869899,5
15275,13.853287,-4.214687,1
15276,13.48598,-3.71619,1
15277,-1.2770939,10.935926,3
15278,-7.02522,-2.724394,0
15279,2.5450568,-3.6845045,6
15280,3.5407543,5.943969,8
15281,11.034119,-3.7609055,1
15282,11.239068,17.391638,4
15283,-0.19766442,-2.236701,6
15284,-6.417175,-2.7071388,0
15285,-5.531389,6.1774273,5
15286,-0.2588748,11.35859,3
15287,15.418954,7.0233936,7
15288,7.8060555,0.63707805,2
15289,13.756477,-3.7866538,1
15290,8.353548,0.8333077,2
15291,-6.002081,4.9851933,5
15292,2.806247,-2.2838356,6
15293,-2.3403437,10.962107,3
15294,3.956455,6.4938893,8
15295,-6.054558,-3.3581316,0
15296,-6.034027,-2.9425986,0
15297,8.97805,2.1856318,2
15298,8.786842,0.11025774,2
15299,14.581618,8.301562,7
15300,-6.9938455,7.21693,5
15301,9.241423,16.526964,4
15302,6.1884055,12.926814,9
15303,12.926286,-4.208027,1
15304,11.15173,-3.7392836,1
15305,-6.1085167,6.582356,5
15306,-1.3171433,12.194501,3
15307,-5.8082314,7.074698,5
15308,3.069749,6.134929,8
15309,15.390479,7.659904,7
15310,-6.4025383,6.7524343,5
15311,9.280089,2.239837,2
15312,10.302469,1.2701191,2
15313,15.747556,5.935253,7
15314,14.885551,7.370612,7
15315,4.0705795,6.2503395,8
15316,4.576155,13.270494,9
15317,-5.6873174,6.332752,5
15318,10.635745,1.3605976,2
15319,-5.1988792,-1.7578104,0
15320,0.53824997,-1.3195729,6
15321,3.887456,11.117338,9
15322,4.0780005,6.858778,8
15323,8.372194,0.07910871,2
15324,2.4350007,-1.4937212,6
15325,10.319189,16.981882,4
15326,14.271688,-4.265177,1
15327,-5.6607137,-2.1284037,0
15328,-0.015187392,11.455768,3
15329,0.73673296,-2.1130269,6
15330,9.843381,18.160809,4
15331,3.095092,-4.3881803,6
15332,-5.708267,-3.0459397,0
15333,-5.5503097,-2.3181946,0
15334,5.3840103,13.476521,9
15335,8.313836,1.021396,2
15336,-7.3249936,6.459055,5
15337,-5.064454,-2.353795,0
15338,-1.4608843,11.465336,3
15339,11.978152,-5.3400464,1
15340,6.8374214,12.860863,9
15341,11.902338,-3.9872885,1
15342,5.0715284,12.00162,9
15343,9.752086,16.781378,4
15344,13.849036,-4.5584807,1
15345,7.057909,11.933317,9
15346,-7.059803,-2.5917974,0
15347,-1.1862471,12.282378,3
15348,0.22288042,-1.9654949,6
15349,2.0771534,-1.88581,6
15350,-2.296641,11.071529,3
15351,5.277648,12.914361,9
15352,9.33614,2.8600712,2
15353,4.785441,12.121467,9
15354,-5.5480266,5.2489214,5
15355,-0.5294366,12.135136,3
15356,2.50696,-2.7946944,6
15357,-5.7081194,-1.9151766,0
15358,9.799339,17.213459,4
15359,5.0788975,12.309896,9
15360,4.0483074,7.025197,9
15361,-5.582779,-1.3079566,0
15362,14.95966,7.5001683,7
15363,10.535451,2.5230074,2
15364,-6.3769703,-2.1768603,0
15365,-0.38284796,10.619682,3
15366,-6.8949475,6.678372,5
15367,10.55111,18.456345,4
15368,-5.150141,6.0023637,5
15369,-6.745766,6.6171255,5
15370,6.710712,12.000811,9
15371,14.657542,6.5601487,7
15372,-5.596108,-2.6134205,0
15373,10.550254,16.026672,4
15374,9.782331,1.9144177,2
15375,7.8027644,0.05608501,2
15376,5.8030796,12.166244,9
15377,6.4082885,12.567425,9
15378,14.172545,-5.1547837,1
15379,15.688631,7.265504,7
15380,-5.3274055,-2.0555792,0
15381,-0.4326187,11.007119,3
15382,13.714809,-4.4581075,1
15383,8.286005,0.5129508,2
15384,-5.7827287,6.41124,5
15385,6.451179,13.22659,9
15386,5.5495777,13.182711,9
15387,4.5138736,6.4444547,8
15388,6.956084,12.872391,9
15389,-5.370458,7.1838446,5
15390,14.531855,-4.6373076,1
15391,11.758122,-5.627025,1
15392,4.474561,12.618029,9
15393,9.837926,1.1399088,2
15394,-7.341877,-2.7447076,0
15395,-5.6518574,6.6450763,5
15396,1.2584504,-1.8852956,6
15397,11.830054,16.302841,4
15398,9.511249,2.678078,2
15399,3.3239236,6.259187,8
15400,12.509196,-5.356248,1
15401,-6.770776,5.613884,5
15402,-6.374569,-2.3536358,0
15403,-0.3221622,-2.1354392,6
15404,-1.9589828,10.287453,3
15405,15.069894,8.218087,7
15406,11.851502,-3.6224604,1
15407,10.331896,17.949497,4
15408,1.7907623,-2.4723916,6
15409,-6.5737023,-3.5366807,0
15410,15.959964,8.240581,7
15411,11.32078,-5.207492,1
15412,10.30358,15.711588,4
15413,3.449142,5.99975,8
15414,-6.51126,-1.9716448,0
15415,7.312719,12.32423,9
15416,10.856722,-4.429289,1
15417,-0.41532725,11.138548,3
15418,5.3402333,13.220894,9
15419,14.32166,8.959936,7
15420,0.31057894,-1.4565446,6
15421,11.470888,-4.4459558,1
15422,-5.8356724,-1.6283963,0
15423,-5.269686,-3.082302,0
15424,-0.4098343,10.692217,3
15425,-6.482766,-1.616137,0
15426,14.193643,-4.109853,1
15427,9.603722,16.622002,4
15428,9.948831,1.2375085,2
15429,5.343082,13.572837,9
15430,-1.3077037,10.00427,3
15431,7.1151514,12.951139,9
15432,10.481236,17.167341,4
15433,6.790008,13.233634,9
15434,13.54597,-4.8260036,1
15435,-0.38095146,10.704221,3
15436,2.6900527,-3.8636653,6
15437,7.768615,0.25950152,2
15438,-6.721152,-2.0968325,0
15439,2.9832046,4.600627,8
15440,12.887066,9.057819,7
15441,15.478246,7.4511538,7
15442,0.5882054,-2.838132,6
15443,5.9288435,6.0291915,8
15444,15.429958,6.1221356,7
15445,9.953951,3.0284264,2
15446,12.075687,-4.749661,1
15447,2.7599664,-2.9693177,6
15448,-6.217673,5.666436,5
15449,13.831197,-4.688556,1
15450,-2.536253,10.665225,3
15451,4.15815,5.6547794,8
15452,14.325075,8.839145,7
15453,3.4593637,-3.5173469,6
15454,14.017107,8.318404,7
15455,-1.1585709,11.014559,3
15456,5.6678195,12.401664,9
15457,4.387248,13.113322,9
15458,-6.229822,-2.7778215,0
15459,4.6513486,13.406134,9
15460,4.686246,4.8691187,8
15461,9.789419,1.943333,2
15462,13.717999,-4.8036556,1
15463,5.816942,5.7221456,8
15464,9.36653,2.7930021,2
15465,-1.1129586,10.840929,3
15466,15.506312,6.346275,7
15467,16.025867,6.8067527,7
15468,14.27917,8.3980465,7
15469,-1.2133471,12.491615,3
15470,9.171492,0.8099813,2
15471,-7.082715,-2.724913,0
15472,12.381283,-5.8964214,1
15473,9.438022,17.266155,4
15474,-7.3860617,6.560493,5
15475,11.054001,16.808027,4
15476,8.361453,0.7227063,2
15477,2.2279232,-2.378233,6
15478,1.7523519,-2.7627518,6
15479,-6.7856674,-3.2476187,0
15480,14.482375,6.722906,7
15481,-1.2488499,11.905245,3
15482,2.807894,6.143481,8
15483,-5.1319942,-3.177726,0
15484,11.426856,-4.9031277,1
15485,15.62037,8.096278,7
15486,-1.8794863,12.405449,3
15487,2.2126718,-2.6063356,6
15488,10.760274,17.270247,4
15489,14.3335905,0.43669948,1
15490,10.154991,2.342563,2
15491,12.363975,-4.0693374,1
15492,0.7595048,-2.6078928,6
15493,12.738701,-4.9161954,1
15494,6.00859,11.787693,9
15495,-0.28613785,10.75086,3
15496,12.09123,-5.508865,1
15497,5.9360657,13.497538,9
15498,-5.0912666,6.6344604,5
15499,12.369579,-3.6524832,1
15500,8.025722,1.3255678,2
15501,12.106342,-5.2670507,1
15502,15.442696,8.248033,7
15503,10.85103,16.807034,4
15504,-6.9782376,6.921184,5
15505,0.5913683,-2.740533,6
15506,14.985785,8.937865,7
15507,2.379268,-3.8524687,6
15508,1.4893357,-2.4192705,6
15509,11.836166,-4.271455,1
15510,-5.6894274,-2.4988475,0
15511,1.5739353,-3.0007243,6
15512,10.816846,1.4568306,2
15513,-5.9686875,6.3660154,5
15514,12.323805,-5.243243,1
15515,13.383546,-3.0180705,1
15516,3.746112,6.935354,9
15517,8.458339,1.203087,2
15518,5.46711,12.731042,9
15519,6.0759087,12.85926,9
15520,1.8814472,-3.338041,6
15521,8.452443,0.4363821,2
15522,9.952124,15.758705,4
15523,2.7409465,-3.709543,6
15524,9.336518,15.684969,4
15525,-1.5891497,10.059575,3
15526,11.309141,16.067566,4
15527,3.1501706,-4.145029,6
15528,9.795362,2.2181134,2
15529,2.9611173,4.8100357,8
15530,-6.594572,7.1703568,5
15531,-5.241979,7.0064416,5
15532,3.2593334,4.3977947,8
15533,11.25566,16.158209,4
15534,-5.5955777,5.355047,5
15535,-4.9295707,6.013366,5
15536,12.3932495,-5.35555,1
15537,4.885528,5.0614796,8
15538,3.125958,4.25436,8
15539,-5.237319,6.411927,5
15540,-5.6384926,6.2133446,5
15541,-6.1630483,-3.2465851,0
15542,-1.828509,10.312937,3
15543,-6.7190175,7.4517665,5
15544,2.7245421,-3.6996129,6
15545,7.6136928,0.06959727,2
15546,10.739707,17.531282,4
15547,-5.769456,5.1596494,5
15548,4.552891,12.517885,9
15549,-5.045375,-2.2006738,0
15550,-1.643154,10.6781,3
15551,-0.942815,10.696876,3
15552,5.7613134,6.2294483,8
15553,4.971325,13.379917,9
15554,2.4836538,-3.0351934,6
15555,10.116674,17.12048,4
15556,2.9781368,4.626517,8
15557,4.529841,4.5763965,8
15558,13.422565,-5.4824495,1
15559,-5.1460333,-2.052038,0
15560,10.0922785,16.175144,4
15561,4.9793377,11.554497,9
15562,3.3835392,-4.0193944,6
15563,5.121523,13.108396,9
15564,9.414319,2.2229784,2
15565,-6.1572585,-2.700746,0
15566,11.554987,-3.9785628,1
15567,-5.8828187,-2.3964527,0
15568,10.089596,16.461552,4
15569,12.389829,8.436825,7
15570,-0.87043667,11.441553,3
15571,13.476627,-4.49965,1
15572,3.8489525,11.086135,9
15573,-6.818831,5.743536,5
15574,13.657391,-4.909254,1
15575,-6.412502,5.330958,5
15576,3.3170042,4.4769387,8
15577,4.8178864,6.3418307,8
15578,-6.077867,-2.8709385,0
15579,-5.6494946,-1.7453992,0
15580,6.61239,12.313251,9
15581,6.2775207,12.563045,9
15582,13.96089,8.897006,7
15583,-5.478842,5.463386,5
15584,-5.3435535,-2.099329,0
15585,10.413629,2.2333715,2
15586,9.175556,0.9738335,2
15587,10.851619,17.597967,4
15588,-5.5894985,5.465053,5
15589,-4.9271684,6.1696596,5
15590,9.976834,1.1128927,2
15591,3.2817242,-3.8061063,6
15592,5.2033577,13.833335,9
15593,-5.923861,6.685887,5
15594,7.9948497,0.7288654,2
15595,11.76963,-4.635511,1
15596,14.168645,-2.684541,1
15597,11.789196,-4.1348214,1
15598,10.031741,17.31393,4
15599,-2.3964026,11.016309,3
15600,11.209004,15.38779,4
15601,-6.2278047,6.4021688,5
15602,-2.5097928,10.87923,3
15603,13.311015,-3.0993893,1
15604,4.478076,6.57941,8
15605,2.620767,-2.2279053,6
15606,-6.3230767,6.883055,5
15607,3.33121,4.8337865,8
15608,-5.957846,6.851701,5
15609,-5.190471,5.995432,5
15610,-6.698121,-2.9603996,0
15611,5.374397,12.593773,9
15612,4.427984,11.545606,9
15613,-6.944661,-2.7099988,0
15614,9.940283,2.8720565,2
15615,10.55117,2.5953505,2
15616,4.5480027,5.190387,8
15617,12.935483,-4.3558607,1
15618,1.3717186,-2.2990744,6
15619,9.457581,2.5246124,2
15620,-5.5965543,5.24016,5
15621,-6.235979,5.764823,5
15622,-1.4684776,12.20361,3
15623,6.0571847,12.651551,9
15624,8.689708,0.7582166,2
15625,15.029629,8.677125,7
15626,-5.234637,4.9572096,5
15627,14.032852,-3.2560751,1
15628,4.2176156,4.52401,8
15629,12.216294,-3.69268,1
15630,8.920184,0.602281,2
15631,11.748942,16.444368,4
15632,-0.7508851,10.698821,3
15633,2.274847,-1.4962573,6
15634,10.042563,18.238022,4
15635,5.683065,5.872327,8
15636,14.863248,7.559323,7
15637,4.8375425,5.6478024,8
15638,-2.6609647,10.652345,3
15639,-5.6163177,-1.2997739,0
15640,10.101244,15.368725,4
15641,0.06663914,-1.9534864,6
15642,-6.1766996,-2.0484185,0
15643,2.545304,-2.7621963,6
15644,-5.3623457,-2.5766556,0
15645,13.67174,-5.2162704,1
15646,11.437588,-4.203648,1
15647,12.638329,-3.4037027,1
15648,6.1891136,12.554332,9
15649,12.266433,-5.1616206,1
15650,-6.7724557,5.9184113,5
15651,9.641429,18.241152,4
15652,2.0235164,-1.4981532,6
15653,11.845976,-4.899466,1
15654,5.5456653,12.455189,9
15655,4.9872737,5.507139,8
15656,12.150251,-4.3421974,1
15657,10.471029,1.2787372,2
15658,12.109833,-3.7449825,1
15659,-5.0709934,5.933042,5
15660,0.6526121,-2.1677222,6
15661,15.484273,6.352943,7
15662,6.662868,13.120793,9
15663,-5.1599345,6.6736045,5
15664,12.219779,-4.5973845,1
15665,15.061269,7.4247713,7
15666,14.780397,6.6817803,7
15667,-0.7120156,11.548462,3
15668,4.995988,13.099711,9
15669,6.3878055,12.195206,9
15670,10.468407,16.876287,4
15671,14.721358,8.226137,7
15672,2.5861008,-3.4972403,6
15673,5.3185997,6.436706,8
15674,9.915185,3.1158173,2
15675,4.725936,5.510967,8
15676,-5.6016827,-1.4752076,0
15677,-5.919057,6.502204,5
15678,-5.109589,-1.6376836,0
15679,16.094482,7.464233,7
15680,-6.305392,-3.2323456,0
15681,2.27671,-2.9170947,6
15682,11.518918,16.502754,4
15683,4.2883267,5.7574134,8
15684,-5.8526874,6.086219,5
15685,10.030198,17.447662,4
15686,7.635439,0.7875324,2
15687,-6.0555162,6.2100444,5
15688,11.110422,-4.6134024,1
15689,-5.886123,4.917049,5
15690,9.978841,1.5248574,2
15691,13.3223295,-3.8870893,1
15692,-5.0405464,6.4475207,5
15693,15.952697,7.5234175,7
15694,6.585907,12.243341,9
15695,13.774308,7.577405,1
15696,5.96097,12.668212,9
15697,-6.7581043,6.4575205,5
15698,10.157312,16.783442,4
15699,1.0876623,-1.8508502,6
15700,0.011069831,-2.138951,6
15701,15.164239,8.504033,7
15702,1.5518479,-2.6855056,6
15703,14.217628,-3.9957812,1
15704,9.025723,1.4880668,2
15705,0.8554322,-1.5040383,6
15706,14.267195,8.858942,7
15707,11.623936,-4.7158637,1
15708,1.3669151,-1.4104478,6
15709,-6.6633677,-2.672277,0
15710,5.681875,12.48571,9
15711,-1.384977,12.39597,3
15712,-5.129523,-0.90511644,0
15713,5.537096,11.968022,9
15714,-1.0556761,11.052391,3
15715,2.9202843,-3.208792,6
15716,-0.47799796,12.312918,3
15717,10.5927515,15.904588,4
15718,4.008818,5.7718062,8
15719,12.599265,-3.9730804,1
15720,-0.6856346,10.264414,3
15721,9.784245,16.23414,4
15722,1.9854016,-1.3880516,6
15723,0.12540671,-2.0446455,6
15724,11.007415,-4.555227,1
15725,-6.512099,5.4842143,5
15726,3.2745104,5.000751,8
15727,-4.9495254,5.983721,5
15728,10.9620075,-3.856808,1
15729,-6.2872424,6.325699,5
15730,14.393517,0.34009513,1
15731,-6.9448056,5.6229496,5
15732,9.447665,16.348696,4
15733,-0.51566714,10.608042,3
15734,10.629916,16.738712,4
15735,10.533255,16.9599,4
15736,7.4394374,12.966476,9
15737,0.27794766,-2.2224178,6
15738,1.7793391,-2.5562015,6
15739,5.1668015,12.750042,9
15740,4.7292137,12.940919,9
15741,2.406477,-4.050078,6
15742,-5.6381025,5.480405,5
15743,13.127514,8.546205,7
15744,-6.0799317,-2.517869,0
15745,7.6754484,0.3028915,2
15746,-0.9508535,12.13296,3
15747,6.040625,11.382463,9
15748,4.835876,12.457473,9
15749,-6.795776,6.3048086,5
15750,-6.4662805,5.966338,5
15751,-1.0288696,10.895625,3
15752,9.252433,17.068262,4
15753,9.966004,1.9213828,2
15754,16.071768,6.910744,7
15755,-6.9830313,6.3232813,5
15756,2.867448,-4.400393,6
15757,2.135689,-3.1410675,6
15758,3.150684,-4.234436,6
15759,15.599553,6.0972958,7
15760,-0.04212076,-2.009557,6
15761,4.7658253,11.969388,9
15762,13.982513,8.092662,7
15763,-5.48292,5.908064,5
15764,0.7517676,-2.7304447,6
15765,9.718643,15.509746,4
15766,7.153633,12.82918,9
15767,-7.181675,6.04132,5
15768,11.249032,-4.597992,1
15769,-7.391329,6.598789,5
15770,15.195938,6.8791604,7
15771,-1.2390072,10.899636,3
15772,15.982053,8.168639,7
15773,2.4692059,-3.638727,6
15774,-5.699188,6.2724266,5
15775,0.7244552,-3.2460568,6
15776,4.7178926,12.383129,9
15777,6.1348047,12.806923,9
15778,10.274238,2.219661,2
15779,-6.210134,-1.3483366,0
15780,6.940307,12.199685,9
15781,14.265445,-4.667621,1
15782,3.8404331,4.437206,8
15783,-6.1956124,-1.5044543,0
15784,15.511595,6.5973873,7
15785,-5.4491606,-3.358319,0
15786,-6.9922414,5.4198203,5
15787,-1.0765282,12.032638,3
15788,2.413105,-2.9733872,6
15789,-0.3655589,11.163695,3
15790,5.4704585,11.981477,9
15791,7.5160184,0.598926,2
15792,10.367996,2.2323296,2
15793,-5.5790725,5.1135974,5
15794,-6.103639,5.72815,5
15795,7.6467185,0.12132357,2
15796,12.728546,-5.854461,1
15797,3.3907552,4.5854216,8
15798,9.2617035,2.6482387,2
15799,-5.878744,6.164329,5
15800,-5.2935643,-2.3991306,0
15801,3.3820362,6.1990395,8
15802,-5.0905676,5.3870797,5
15803,1.9020718,-2.5106301,6
15804,-6.0488195,-2.7721007,0
15805,10.392465,1.570369,2
15806,-0.54350907,11.274236,3
15807,1.8587765,-2.5753067,6
15808,9.951738,17.21129,4
15809,-1.644522,10.049634,3
15810,3.4991472,4.87214,8
15811,-6.665922,6.199867,5
15812,4.071049,6.4759064,8
15813,10.579947,17.3733,4
15814,-6.652523,-1.9772018,0
15815,5.0197635,6.370718,8
15816,12.52674,-5.346502,1
15817,14.140265,-2.4384289,1
15818,-6.5743365,-2.71278,0
15819,12.527379,-5.573611,1
15820,-5.6897163,-1.4326634,0
15821,10.1264515,1.803237,2
15822,12.273921,-5.4299645,1
15823,14.247495,-2.5110807,1
15824,1.1026603,-1.3826882,6
15825,3.483819,5.306644,8
15826,16.25283,7.2272563,7
15827,10.121559,2.047966,2
15828,3.0515792,5.3635983,8
15829,3.409203,5.407642,8
15830,-2.5501156,11.159941,3
15831,-6.736076,-1.9604461,0
15832,1.5307286,-3.3711948,6
15833,4.8079896,5.018666,8
15834,-1.825694,11.828701,3
15835,10.983088,16.459917,4
15836,13.71568,-3.4203515,1
15837,11.739352,-4.9519305,1
15838,3.071385,4.7622914,8
15839,15.162257,7.850555,7
15840,13.043657,8.816329,7
15841,-7.0300426,-2.2540953,0
15842,-4.9730344,5.525188,5
15843,-1.0259198,10.7270775,3
15844,0.11792963,-2.1734357,6
15845,-5.656502,-0.916515,0
15846,10.570342,2.6662743,2
15847,12.745363,-3.8671637,1
15848,13.856632,-4.4561234,1
15849,-6.1301923,-1.6923363,0
15850,8.135335,1.1436939,2
15851,-0.41537538,10.910387,3
15852,14.393311,8.187429,7
15853,-4.9064784,-2.5119789,0
15854,5.075446,12.697403,9
15855,-6.891097,-2.8814595,0
15856,-2.5261974,11.7413435,3
15857,-6.3508334,-2.9100447,0
15858,7.9387765,-0.03385293,2
15859,4.583656,13.020877,9
15860,6.6045313,13.217287,9
15861,2.8936543,-3.2419686,6
15862,-2.1690247,11.678715,3
15863,12.6251335,8.453536,7
15864,9.95983,16.625864,4
15865,1.2533308,-1.8229779,6
15866,-0.20318411,11.392577,3
15867,9.381641,0.7115424,2
15868,10.581569,16.093569,4
15869,-6.233871,7.1455812,5
15870,9.815749,1.6874217,2
15871,3.2416434,5.6069326,8
15872,15.797357,8.127814,7
15873,9.785809,2.341443,2
15874,10.310086,2.434452,2
15875,15.7960615,7.027841,7
15876,15.315032,5.9893327,7
15877,4.701588,5.4389453,8
15878,-5.823537,5.3486533,5
15879,9.809059,1.692777,2
15880,-0.8524312,11.059578,3
15881,-5.1533966,5.936537,5
15882,-7.0526333,-3.1269624,0
15883,12.361067,-5.5075545,1
15884,11.025751,-4.0714664,1
15885,-6.1514516,-1.8129328,0
15886,-1.6776655,10.023438,3
15887,-0.3101609,-2.1807091,6
15888,9.588376,17.112753,4
15889,9.592287,17.219843,4
15890,2.2321427,-3.7795753,6
15891,4.6362047,5.4565372,8
15892,0.6883439,-3.2177873,6
15893,5.443971,5.2921543,8
15894,2.1428046,-1.9140662,6
15895,12.508885,8.478005,7
15896,10.398921,1.6103157,2
15897,-0.30842578,12.086072,3
15898,-4.936559,5.807816,5
15899,-6.3226433,-2.9563,0
15900,-0.30030605,11.474197,3
15901,15.501471,8.100673,7
15902,14.367359,-2.8139033,1
15903,9.952254,16.140734,4
15904,-0.98840797,11.459326,3
15905,-6.043662,5.436856,5
15906,9.46268,2.5656905,2
15907,15.167895,7.9092703,7
15908,3.605531,4.8529654,8
15909,-1.5928066,10.225016,3
15910,-0.40598837,10.479916,3
15911,6.1009545,11.6613245,9
